Mean: 18.00664200000001, SE: 0.014734796572128395, STDEV: 0.807058046280452, f: x^2, a: -3, b: 3, n: 3000, points: 1000, t: 0 s
Mean: 18.00135719999979, SE: 0.00466214965027768, STDEV: 0.8075080066770414, f: x^2, a: -3, b: 3, n: 30000, points: 1000, t: 6 s
// sin(x)
Mean: 1.9909686362492638, SE: 0.009197313959778125, STDEV: 0.05037576324227641, f: sin(x), a: 0, b: 3.141592653589793, n: 30, points: 1000, t: 0 s
Mean: 1.9942673085355325, SE: 0.0028614576996432786, STDEV: 0.04956190119491323, f: sin(x), a: 0, b: 3.141592653589793, n: 300, points: 1000, t: 0 s
Mean: 1.9993978434981061, SE: 0.0009100866873775204, STDEV: 0.049847500796182005, f: sin(x), a: 0, b: 3.141592653589793, n: 3000, points: 1000, t: 3 s
Mean: 2.0004155938541586, SE: 0.0002928631053611211, STDEV: 0.0507253778147859, f: sin(x), a: 0, b: 3.141592653589793, n: 30000, points: 1000, t: 30 s
// cos(x)
Mean: 1.0064798924121963, SE: 0.0051563810414653145, STDEV: 0.02824266211502534, f: cos(x), a: 0, b: 1.5707963267948966, n: 30, points: 1000, t: 0 s
Mean: 1.0014384216013477, SE: 0.0014807884741460447, STDEV: 0.025648008724833426, f: cos(x), a: 0, b: 1.5707963267948966, n: 300, points: 1000, t: 0 s
Mean: 1.0000144947311083, SE: 0.0004732277364989358, STDEV: 0.025919750611757796, f: cos(x), a: 0, b: 1.5707963267948966, n: 3000, points: 1000, t: 2 s
Mean: 1.0001712916204393, SE: 0.00014750457611788147, STDEV: 0.025548542018508154, f: cos(x), a: 0, b: 1.5707963267948966, n: 30000, points: 1000, t: 27 s
// ln(x)
Mean: 0.9955724914091707, SE: 0.00355652707875515, STDEV: 0.01947990107412148, f: ln(x), a: 1, b: 2.718281828459045, n: 30, points: 1000, t: 0 s
Mean: 1.0001316658606838, SE: 0.001579955643867509, STDEV: 0.027365634488837248, f: ln(x), a: 1, b: 2.718281828459045, n: 300, points: 1000, t: 0 s
Mean: 0.999676321176137, SE: 0.0004764994091988492, STDEV: 0.026098947505609437, f: ln(x), a: 1, b: 2.718281828459045, n: 3000, points: 1000, t: 2 s
Mean: 0.9999963798046985, SE: 0.0001552455089013704, STDEV: 0.02688931090640599, f: ln(x), a: 1, b: 2.718281828459045, n: 30000, points: 1000, t: 27 s
// e^-sqrt(x)
Mean: 1.4922666666666664, SE: 0.0047160604378697155, STDEV: 0.02583092684378934, f: e^(-(x^2)), a: -1, b: 1, n: 30, points: 1000, t: 0 s
Mean: 1.4935666666666676, SE: 0.0015401127333778048, STDEV: 0.026675535035941382, f: e^(-(x^2)), a: -1, b: 1, n: 300, points: 1000, t: 0 s
Mean: 1.4931073333333338, SE: 0.0005054903010389483, STDEV: 0.02768684404791091, f: e^(-(x^2)), a: -1, b: 1, n: 3000, points: 1000, t: 7 s
Mean: 1.4939645333333615, SE: 0.0001589923849358179, STDEV: 0.027538288872538518, f: e^(-(x^2)), a: -1, b: 1, n: 30000, points: 1000, t: 78 s
// sqrt(sin(x))
Mean: 2.4037424950044257, SE: 0.008161920448065518, STDEV: 0.04470467941968157, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 30, points: 1000, t: 0 s
Mean: 2.3968702610746973, SE: 0.0027677439015259533, STDEV: 0.047938730597818634, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 300, points: 1000, t: 0 s
Mean: 2.39616874343513, SE: 0.0008521978527564383, STDEV: 0.04667679874121674, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 3000, points: 1000, t: 3 s
Mean: 2.396403938769161, SE: 0.00026830368767748766, STDEV: 0.04647156189155003, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 30000, points: 1000, t: 32 s
// x^2
Mean: 17.99917199999997, SE: 0.024579555670780018, STDEV: 0.7772737979457265, f: x^2, a: -3, b: 3, n: 1000, points: 1000, t: 0 s
// x^2, changing traps
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 1000, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 1000, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 1000, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 1000, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 1000, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 1000, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 100, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 100, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 100, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 100, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 10, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 10, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 10, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 10, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 10, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 10, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 10, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 10, points: 0, t: 0 s
Mean: NaN, SE: NaN, STDEV: NaN, f: x^2, a: -3, b: 3, n: 10, points: 0, t: 2 s
