Mean: 18.00360000000001, SE: 0.00000000000000022480577299018473, STDEV: 0.000000000000007108982738037452, f: x^2, a: -3, b: 3, n: 1000, traps: 100, t: 0 s
Mean: 18.000035999999934, SE: 0.0000000000000016860432974263855, STDEV: 0.00000000000005331737053528089, f: x^2, a: -3, b: 3, n: 1000, traps: 1000, t: 0 s
Mean: 18.000000359999852, SE: 0.000000000000003596892367842956, STDEV: 0.00000000000011374372380859924, f: x^2, a: -3, b: 3, n: 1000, traps: 10000, t: 0 s
Mean: 18.00000000360003, SE: 0.000000000000002810072162377309, STDEV: 0.00000000000008886228422546815, f: x^2, a: -3, b: 3, n: 1000, traps: 100000, t: 0 s
Mean: 18.000000000034294, SE: 0.000000000000005170532778774249, STDEV: 0.0000000000001635066029748614, f: x^2, a: -3, b: 3, n: 1000, traps: 1000000, t: 0 s
// n = 100
Mean: 18.35999999999996, SE: 0.0000000000000039276727533814914, STDEV: 0.00000000000003927672753381491, f: x^2, a: -3, b: 3, n: 100, traps: 10, t: 0 s
Mean: 18.00360000000001, SE: 0.0000000000000007141223187966347, STDEV: 0.000000000000007141223187966347, f: x^2, a: -3, b: 3, n: 100, traps: 100, t: 0 s
Mean: 18.000035999999962, SE: 0.0000000000000024994281157882215, STDEV: 0.000000000000024994281157882216, f: x^2, a: -3, b: 3, n: 100, traps: 1000, t: 0 s
Mean: 18.000000359999998, SE: 0.000000000000003213550434584856, STDEV: 0.00000000000003213550434584856, f: x^2, a: -3, b: 3, n: 100, traps: 10000, t: 0 s
// n = 10
Mean: 18.360000000000003, SE: 0.0000000000000011842378929335002, STDEV: 0.000000000000003744889033148481, f: x^2, a: -3, b: 3, n: 10, traps: 10, t: 0 s
Mean: 18.003600000000013, SE: 0.0000000000000011842378929335002, STDEV: 0.000000000000003744889033148481, f: x^2, a: -3, b: 3, n: 10, traps: 100, t: 0 s
Mean: 18.00003599999999, SE: 0.0000000000000011842378929335002, STDEV: 0.000000000000003744889033148481, f: x^2, a: -3, b: 3, n: 10, traps: 1000, t: 0 s
Mean: 18.00000035999997, SE: 0.0000000000000011842378929335002, STDEV: 0.000000000000003744889033148481, f: x^2, a: -3, b: 3, n: 10, traps: 10000, t: 0 s
Mean: 18.000000003600118, SE: 0, STDEV: 0, f: x^2, a: -3, b: 3, n: 10, traps: 100000, t: 0 s
Mean: 18.00000000003413, SE: 0, STDEV: 0, f: x^2, a: -3, b: 3, n: 10, traps: 1000000, t: 0 s
Mean: 18.000000000000576, SE: 0.0000000000000011842378929335002, STDEV: 0.000000000000003744889033148481, f: x^2, a: -3, b: 3, n: 10, traps: 10000000, t: 0 s
Mean: 17.999999999998263, SE: 0.0000000000000011842378929335002, STDEV: 0.000000000000003744889033148481, f: x^2, a: -3, b: 3, n: 10, traps: 100000000, t: 0 s
Mean: 17.999999999982382, SE: 0, STDEV: 0, f: x^2, a: -3, b: 3, n: 10, traps: 1000000000, t: 2 s
// MIT
Mean: 1.408332387581905, SE: 0.0000000000000009273238135845121, STDEV: 0.00000000000002932455379440449, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 1000, traps: 1000000, t: 7 s
Mean: 1.2290976734472243, SE: 0.00000000000000004215108243565964, STDEV: 0.0000000000000013329342633820224, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 1000, traps: 10000000, t: 62 s
Mean: 1.4083323875819342, SE: 0, STDEV: 0, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 10, traps: 1000000, t: 0 s
Mean: 1.4083323875819358, SE: 0.00000000000000015621425723676385, STDEV: 0.0000000000000015621425723676385, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 100, traps: 1000000, t: 0 s
Mean: 1.408332387581905, SE: 0.0000000000000009273238135845121, STDEV: 0.00000000000002932455379440449, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 1000, traps: 1000000, t: 6 s
Mean: 1.4083323875820248, SE: 0.000000000000000905987288591098, STDEV: 0.0000000000000905987288591098, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 10000, traps: 1000000, t: 61 s
Mean: 1.4083323875810383, SE: 0.0000000000000028332567754606904, STDEV: 0.0000000000008959544606560041, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 100000, traps: 1000000, t: 592 s
Mean: 1.4083323875819354, SE: 0.0000000000000002061632400097178, STDEV: 0.0000000000000011292025708167403, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 30, traps: 1000000, t: 0 s
Mean: 1.4083323875819358, SE: 0.00000000000000008988819741348311, STDEV: 0.000000000000001556909249209341, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 300, traps: 1000000, t: 1 s
Mean: 1.4083323875819669, SE: 0.0000000000000005960316574490078, STDEV: 0.000000000000032645998377201364, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 3000, traps: 1000000, t: 18 s
Mean: 1.4083323875820413, SE: 0.0000000000000006179223086822205, STDEV: 0.00000000000010702728337678651, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 30000, traps: 1000000, t: 177 s
Mean: 0, SE: 0, STDEV: 0, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 10000, traps: 0, t: 0 s
Mean: 0, SE: 0, STDEV: 0, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 1000, traps: 0, t: 0 s
// Time comparison
Mean: 0, SE: 0, STDEV: 0, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 10, traps: 0, t: 0 s
Mean: 0, SE: 0, STDEV: 0, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 100, traps: 0, t: 0 s
Mean: 0, SE: 0, STDEV: 0, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 1000, traps: 0, t: 0 s
Mean: 0, SE: 0, STDEV: 0, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 10000, traps: 0, t: 0 s
Mean: 0, SE: 0, STDEV: 0, f: MIT Integration Bee (1), a: 0, b: 1.5707963267948966, n: 100000, traps: 0, t: 0 s
